Browser,participant,Group,Day,date,expName,psychopyVersion,OS,frameRate,hitPercent,pointsGiven,fixMouse.x,fixMouse.y,fixMouse.leftButton,fixMouse.midButton,fixMouse.rightButton,fixMouse.time,bounceDirArr,ballPosX,ballPosY,paddlePosX,paddlePosY,alphaChoice,pertChoice,horOrTilt,hitOrMiss,trialType,trialsNum,tasksNum,trialRepeat,ballSpeed,interceptBall,interceptPaddle,interceptDelta,wallBounceX,wallBounceY,wallOrient,connectTime,bounceTime,cumulativetime,trialMouse.x,trialMouse.y,trialMouse.leftButton,trialMouse.midButton,trialMouse.rightButton,trialMouse.time,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran
Chrome,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,2,0,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0.1607695154586736,0.15433873484032665,0.1479079542219797,0.14147717360363274,0.13504639298528578,0.12861561236693883,0.12218483174859189,0.11575405113024495,0.10932327051189801,0.10289248989355107,0.09646170927520413,0.09003092865685719,0.08360014803851025,0.07716936742016331,0.07073858680181637,0.06430780618346943,0.05787702556512248,0.051446244946775535,0.04501546432842859,0.03858468371008164,0.032153903091734694,0.02572312247338775,0.019292341855040807,0.012861561236693863,0.0064307806183469185,-2.6020852139652106e-17,-0.0064307806183469705,-0.012861561236693915,-0.01929234185504086,-0.025723122473387802,-0.03215390309173475,-0.038584683710081696,-0.045015464328428643,-0.05144624494677559,-0.05787702556512254,-0.06430780618346948,-0.07073858680181642,-0.07716936742016337,-0.0836001480385103,-0.09003092865685725,-0.09646170927520419,-0.10289248989355113,-0.10932327051189807,-0.115754051130245,-0.12218483174859195,-0.1286156123669389,-0.13504639298528584,-0.1414771736036328,-0.14790795422197975,-0.1543387348403267,-0.16076951545867366]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[0.4984375,0.4953125,0.4916666666666667,0.4895833333333333,0.48541666666666666,0.4770833333333333,0.4630208333333333,0.4447916666666667,0.4317708333333333,0.421875,0.41458333333333336,0.4067708333333333,0.39479166666666665,0.37604166666666666,0.34791666666666665,0.32135416666666666,0.2994791666666667,0.28072916666666664,0.26197916666666665,0.2375,0.20677083333333332,0.17083333333333334,0.13020833333333334,0.0921875,0.057291666666666664,0.017708333333333333,-0.022395833333333334,-0.06145833333333334,-0.096875,-0.12291666666666667,-0.14114583333333333,-0.15260416666666668,-0.15833333333333335,-0.15833333333333335,-0.15833333333333335,-0.15833333333333335,-0.15833333333333335,-0.16041666666666668,-0.16249999999999998,-0.16249999999999998,-0.16302083333333334,-0.16354166666666667,-0.1640625,-0.16458333333333333,-0.16510416666666666,-0.1640625,-0.16197916666666667,-0.16041666666666668,-0.15989583333333335,-0.15729166666666666,-0.15260416666666668]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",-75,0,0,hit,1,1,1,,0.04,-0.160769515,-0.157291667,-0.003477849,-2.60209E-17,0.3,hor,,,4.3538,[],[],[],[],[],[],0,0,0,0,1
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,10,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0.21838214055972147,0.2096468549373326,0.20091156931494375,0.1921762836925549,0.18344099807016606,0.17470571244777722,0.16597042682538837,0.15723514120299953,0.14849985558061068,0.13976456995822184,0.131029284335833,0.12229399871344414,0.11355871309105528,0.10482342746866642,0.09608814184627756,0.0873528562238887,0.07861757060149985,0.06988228497911099,0.06114699935672213,0.05241171373433327,0.043676428111944415,0.03494114248955556,0.0262058568671667,0.01747057124477784,0.008735285622388983,1.249000902703301e-16,-0.008735285622388731,-0.017470571244777588,-0.026205856867166442,-0.0349411424895553,-0.04367642811194416,-0.05241171373433302,-0.061146999356721875,-0.06988228497911073,-0.07861757060149958,-0.08735285622388844,-0.0960881418462773,-0.10482342746866616,-0.11355871309105502,-0.12229399871344387,-0.13102928433583272,-0.13976456995822156,-0.1484998555806104,-0.15723514120299925,-0.1659704268253881,-0.17470571244777694,-0.18344099807016578,-0.19217628369255463,-0.20091156931494347,-0.20964685493733232,-0.21838214055972116]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49947916666666664,0.49895833333333334,0.4953125,0.4901041666666667,0.4864583333333333,0.4786458333333334,0.46145833333333336,0.43072916666666666,0.3890625,0.34322916666666664,0.3026041666666667,0.2708333333333333,0.23958333333333334,0.20625,0.17135416666666667,0.12708333333333333,0.08177083333333333,0.046875,0.017187499999999998,-0.009895833333333335,-0.0328125,-0.05572916666666667,-0.07916666666666668,-0.0984375,-0.1125,-0.12187500000000001,-0.1296875,-0.13854166666666667,-0.1473958333333333,-0.15260416666666668,-0.15364583333333331,-0.15520833333333334,-0.15885416666666666,-0.16614583333333335,-0.17083333333333334,-0.17135416666666667,-0.17291666666666666,-0.175,-0.17864583333333334,-0.18125000000000002,-0.18489583333333334,-0.19166666666666665,-0.20208333333333334]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",-70,0,0,hit,1,2,1,,0.04,-0.218382141,-0.191666667,-0.026715474,1.249E-16,0.3,hor,,,8.4198,[],[],[],[],[],[],1,0,1,0,1
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,5,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.21838214055972147,-0.2096468549373326,-0.20091156931494375,-0.1921762836925549,-0.18344099807016606,-0.17470571244777722,-0.16597042682538837,-0.15723514120299953,-0.14849985558061068,-0.13976456995822184,-0.131029284335833,-0.12229399871344414,-0.11355871309105528,-0.10482342746866642,-0.09608814184627756,-0.0873528562238887,-0.07861757060149985,-0.06988228497911099,-0.06114699935672213,-0.05241171373433327,-0.043676428111944415,-0.03494114248955556,-0.0262058568671667,-0.01747057124477784,-0.008735285622388983,-1.249000902703301e-16,0.008735285622388731,0.017470571244777588,0.026205856867166442,0.0349411424895553,0.04367642811194416,0.05241171373433302,0.061146999356721875,0.06988228497911073,0.07861757060149958,0.08735285622388844,0.0960881418462773,0.10482342746866616,0.11355871309105502,0.12229399871344387,0.13102928433583272,0.13976456995822156,0.1484998555806104,0.15723514120299925,0.1659704268253881,0.17470571244777694,0.18344099807016578,0.19217628369255463,0.20091156931494347,0.20964685493733232,0.21838214055972116,0.22711742618211,0.23585271180449885,0.2445879974268877,0.25332328304927654,0.2620585686716654,0.2707938542940542,0.27952913991644307,0.2882644255388319,0.29699971116122076,0.3057349967836096,0.31447028240599845,0.3232055680283873,0.33194085365077614,0.340676139273165,0.3494114248955538,0.35814671051794267,0.3668819961403315,0.37561728176272036,0.3843525673851092,0.39308785300749804,0.4018231386298869,0.41055842425227573,0.4192937098746646,0.4280289954970534,0.43676428111944227,0.4454995667418311,0.45423485236421995,0.4629701379866088,0.47170542360899764,0.4804407092313865]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3,-0.324,-0.34800000000000003,-0.37200000000000005,-0.3960000000000001,-0.4200000000000001,-0.4440000000000001,-0.46800000000000014,-0.49200000000000016,-0.5160000000000001,-0.5400000000000001,-0.5640000000000002,-0.5880000000000002,-0.6120000000000002,-0.6360000000000002,-0.6600000000000003,-0.6840000000000003,-0.7080000000000003,-0.7320000000000003,-0.7560000000000003,-0.7800000000000004,-0.8040000000000004,-0.8280000000000004,-0.8520000000000004,-0.8760000000000004,-0.9000000000000005,-0.9240000000000005,-0.9480000000000005,-0.9720000000000005,-0.9960000000000006,-1.0200000000000005]","[-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.5,-0.49583333333333335,-0.48385416666666664,-0.4630208333333333,-0.4317708333333333,-0.39479166666666665,-0.353125,-0.29531250000000003,-0.22708333333333336,-0.16302083333333334,-0.10364583333333334,-0.05260416666666667,-0.004166666666666667,0.05,0.10729166666666666,0.16041666666666668,0.2109375,0.24947916666666667,0.28020833333333334,0.3130208333333333,0.33749999999999997,0.3520833333333333,0.3578125,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.35833333333333334,0.3578125,0.3536458333333333,0.34375,0.33177083333333335,0.3223958333333333,0.3182291666666667,0.3145833333333333,0.30729166666666663,0.28541666666666665,0.259375,0.24062499999999998,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23385416666666667,0.23333333333333334,0.23020833333333335,0.22447916666666667,0.22239583333333335,0.22083333333333333,0.2171875,0.2109375,0.20364583333333333]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",70,0,0,miss,1,3,1,,0.04,0.218382141,0.34375,-0.125367859,-1.249E-16,0.3,hor,,,12.9025,[],[],[],[],[],[],2,0,2,0,1
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,0,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[0.05249319811555451,0.05039347019093233,0.04829374226631015,0.04619401434168797,0.04409428641706579,0.04199455849244361,0.03989483056782143,0.03779510264319925,0.03569537471857707,0.03359564679395489,0.03149591886933271,0.029396190944710528,0.027296463020088348,0.025196735095466168,0.023097007170843988,0.020997279246221807,0.018897551321599627,0.016797823396977447,0.014698095472355267,0.012598367547733087,0.010498639623110907,0.008398911698488727,0.006299183773866547,0.004199455849244367,0.0020997279246221866,6.071532165918825e-18,-0.00209972792462217,-0.004199455849244346,-0.006299183773866523,-0.0083989116984887,-0.010498639623110876,-0.012598367547733053,-0.01469809547235523,-0.016797823396977406,-0.018897551321599582,-0.02099727924622176,-0.023097007170843935,-0.025196735095466112,-0.02729646302008829,-0.029396190944710465,-0.03149591886933264,-0.03359564679395481,-0.035695374718576985,-0.03779510264319916,-0.03989483056782133,-0.041994558492443504,-0.04409428641706568,-0.04619401434168785,-0.04829374226631002,-0.050393470190932196,-0.05249319811555437]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[0.4765625,0.4557291666666667,0.43020833333333336,0.4052083333333333,0.375,0.3416666666666667,0.30624999999999997,0.28020833333333334,0.2578125,0.2375,0.2140625,0.1921875,0.171875,0.15260416666666668,0.13125,0.11458333333333333,0.1046875,0.09895833333333334,0.09375,0.08333333333333333,0.071875,0.0625,0.05260416666666667,0.04114583333333333,0.029166666666666667,0.015104166666666667,-0.0015625,-0.020833333333333332,-0.0390625,-0.05,-0.053125,-0.05572916666666667,-0.06197916666666667,-0.0671875,-0.0703125,-0.07135416666666666,-0.07239583333333334,-0.07447916666666668,-0.075,-0.075,-0.07552083333333334,-0.07604166666666667,-0.07604166666666667,-0.07552083333333334,-0.07239583333333334,-0.06770833333333333,-0.0625,-0.060937500000000006,-0.060937500000000006,-0.06041666666666667,-0.05677083333333334]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",-85,0,0,hit,1,4,1,,0.04,-0.052493198,-0.060416667,0.007923469,6.07153E-18,0.3,hor,,,16.4689,[],[],[],[],[],[],3,0,3,0,1
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,10,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.1607695154586736,-0.15433873484032665,-0.1479079542219797,-0.14147717360363274,-0.13504639298528578,-0.12861561236693883,-0.12218483174859189,-0.11575405113024495,-0.10932327051189801,-0.10289248989355107,-0.09646170927520413,-0.09003092865685719,-0.08360014803851025,-0.07716936742016331,-0.07073858680181637,-0.06430780618346943,-0.05787702556512248,-0.051446244946775535,-0.04501546432842859,-0.03858468371008164,-0.032153903091734694,-0.02572312247338775,-0.019292341855040807,-0.012861561236693863,-0.0064307806183469185,2.6020852139652106e-17,0.0064307806183469705,0.012861561236693915,0.01929234185504086,0.025723122473387802,0.03215390309173475,0.038584683710081696,0.045015464328428643,0.05144624494677559,0.05787702556512254,0.06430780618346948,0.07073858680181642,0.07716936742016337,0.0836001480385103,0.09003092865685725,0.09646170927520419,0.10289248989355113,0.10932327051189807,0.115754051130245,0.12218483174859195,0.1286156123669389,0.13504639298528584,0.1414771736036328,0.14790795422197975,0.1543387348403267,0.16076951545867366]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[-0.5,-0.5,-0.5,-0.5,-0.5,-0.49739583333333337,-0.49114583333333334,-0.484375,-0.48124999999999996,-0.48020833333333335,-0.48020833333333335,-0.4791666666666667,-0.4765625,-0.471875,-0.46562499999999996,-0.4604166666666667,-0.453125,-0.44166666666666665,-0.42708333333333337,-0.40781249999999997,-0.3859375,-0.3609375,-0.3302083333333333,-0.2963541666666667,-0.26302083333333337,-0.2296875,-0.2,-0.175,-0.1421875,-0.10208333333333335,-0.0625,-0.026041666666666664,0.003125,0.021875,0.03697916666666667,0.05677083333333334,0.07916666666666668,0.09895833333333334,0.11041666666666666,0.11354166666666668,0.11458333333333333,0.1171875,0.12395833333333334,0.13072916666666667,0.1359375,0.13697916666666668,0.13697916666666668,0.13697916666666668,0.13697916666666668,0.1390625,0.14322916666666669]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",75,0,0,hit,1,5,1,,0.04,0.160769515,0.1390625,0.021707015,2.60209E-17,0.3,hor,,,19.8018,[],[],[],[],[],[],4,0,4,0,1
,1,1,1,2022-10-27_12h41.56.968,bounceV3,2022.2.4,Win32,59.69792848,,10,[],[],[],[],[],[],"[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1]","[-0.10579618842507904,-0.10156434088807588,-0.09733249335107272,-0.09310064581406956,-0.0888687982770664,-0.08463695074006324,-0.08040510320306007,-0.07617325566605691,-0.07194140812905375,-0.06770956059205059,-0.06347771305504743,-0.05924586551804427,-0.05501401798104111,-0.05078217044403795,-0.046550322907034786,-0.042318475370031625,-0.038086627833028464,-0.0338547802960253,-0.02962293275902214,-0.02539108522201898,-0.02115923768501582,-0.016927390148012658,-0.012695542611009497,-0.008463695074006336,-0.004231847537003174,-1.214306433183765e-17,0.004231847537003147,0.008463695074006307,0.012695542611009466,0.016927390148012623,0.021159237685015785,0.025391085222018946,0.029622932759022107,0.03385478029602527,0.03808662783302843,0.04231847537003159,0.04655032290703475,0.05078217044403791,0.05501401798104107,0.059245865518044234,0.06347771305504739,0.06770956059205055,0.07194140812905371,0.07617325566605687,0.08040510320306003,0.0846369507400632,0.08886879827706635,0.09310064581406952,0.09733249335107268,0.10156434088807584,0.105796188425079]","[-0.3,-0.27599999999999997,-0.25199999999999995,-0.22799999999999995,-0.20399999999999996,-0.17999999999999997,-0.15599999999999997,-0.13199999999999998,-0.10799999999999998,-0.08399999999999999,-0.05999999999999999,-0.03599999999999999,-0.01199999999999999,0.01200000000000001,0.03600000000000001,0.06000000000000001,0.08400000000000002,0.10800000000000001,0.132,0.156,0.18,0.204,0.22799999999999998,0.252,0.276,0.30000000000000004,0.276,0.252,0.228,0.20400000000000001,0.18000000000000002,0.15600000000000003,0.13200000000000003,0.10800000000000004,0.08400000000000005,0.060000000000000046,0.036000000000000046,0.012000000000000045,-0.011999999999999955,-0.035999999999999956,-0.059999999999999956,-0.08399999999999996,-0.10799999999999996,-0.13199999999999995,-0.15599999999999994,-0.17999999999999994,-0.20399999999999993,-0.22799999999999992,-0.25199999999999995,-0.27599999999999997,-0.3]","[-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.46822916666666664,-0.4703125,-0.4692708333333333,-0.4567708333333333,-0.4354166666666666,-0.403125,-0.3671875,-0.3286458333333333,-0.29166666666666663,-0.25520833333333337,-0.21822916666666667,-0.17447916666666666,-0.12916666666666665,-0.0875,-0.04791666666666666,-0.013541666666666667,0.014583333333333334,0.04010416666666667,0.058854166666666666,0.075,0.0859375,0.09062500000000001,0.09531250000000001,0.1,0.10572916666666667,0.10729166666666666,0.10729166666666666,0.10729166666666666,0.10729166666666666,0.1078125,0.10989583333333333,0.1125,0.11302083333333333,0.11302083333333333]","[-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3,-0.3]",80,0,0,hit,1,6,1,,0.04,0.105796188,0.113020833,-0.007224645,-1.21431E-17,0.3,hor,,,23.6347,[],[],[],[],[],[],5,0,5,0,1
